"EcoR_ID" "EcoR_Name" "NAME_ENGL" "disp_plot" "Coef_b" "Coef_q"
"204" 442 "Upper_Tigris_&_Euphrates" "Syria" "0.001 km" -0.685700087681204 0.339204997774337
"205" 442 "Upper_Tigris_&_Euphrates" "Syria" "0.1 km" -0.832725613740625 0.346569667806529
"206" 442 "Upper_Tigris_&_Euphrates" "Syria" "0.5 km" -0.781390416555891 0.346690776789698
"207" 442 "Upper_Tigris_&_Euphrates" "Syria" "1 km" -0.753245592826821 0.346479640317339
"208" 442 "Upper_Tigris_&_Euphrates" "Syria" "2 km" -0.790959330051397 0.347526113164147
"209" 442 "Upper_Tigris_&_Euphrates" "Syria" "5 km" -0.776209146192639 0.347548210894853
"210" 442 "Upper_Tigris_&_Euphrates" "Syria" "10 km" -0.824789782294448 0.349588692554143
"211" 429 "Western_Anatolia" "Turkey" "0.001 km" -0.145646027331758 0.305962158665098
"212" 429 "Western_Anatolia" "Turkey" "0.1 km" -0.535735085929168 0.338262269186587
"213" 429 "Western_Anatolia" "Turkey" "0.5 km" -0.578636553813031 0.342510848964055
"214" 429 "Western_Anatolia" "Turkey" "1 km" -0.569205949186049 0.343762590006843
"215" 429 "Western_Anatolia" "Turkey" "2 km" -0.61878145410482 0.346414715155599
"216" 429 "Western_Anatolia" "Turkey" "5 km" -0.625367461893222 0.348028764399633
"217" 429 "Western_Anatolia" "Turkey" "10 km" -0.52813330802304 0.345609691039351
"218" 429 "Western_Anatolia" "Greece" "0.001 km" -0.145646027331758 0.305962158665098
"219" 429 "Western_Anatolia" "Greece" "0.1 km" -0.535735085929168 0.338262269186587
"220" 429 "Western_Anatolia" "Greece" "0.5 km" -0.578636553813031 0.342510848964055
"221" 429 "Western_Anatolia" "Greece" "1 km" -0.569205949186049 0.343762590006843
"222" 429 "Western_Anatolia" "Greece" "2 km" -0.61878145410482 0.346414715155599
"223" 429 "Western_Anatolia" "Greece" "5 km" -0.625367461893222 0.348028764399633
"224" 429 "Western_Anatolia" "Greece" "10 km" -0.52813330802304 0.345609691039351
"225" 432 "Southern_Anatolia" "Turkey" "0.001 km" -0.190506083350375 0.304352331011274
"226" 432 "Southern_Anatolia" "Turkey" "0.1 km" -0.409850138083633 0.329214648856737
"227" 432 "Southern_Anatolia" "Turkey" "0.5 km" -0.515038419941335 0.336861901745835
"228" 432 "Southern_Anatolia" "Turkey" "1 km" -0.526263648569275 0.338835414807751
"229" 432 "Southern_Anatolia" "Turkey" "2 km" -0.517789974233743 0.339501027583462
"230" 432 "Southern_Anatolia" "Turkey" "5 km" -0.542450954265198 0.342368144475797
"231" 432 "Southern_Anatolia" "Turkey" "10 km" -0.535569726462341 0.34331655727723
"232" 432 "Southern_Anatolia" "Cyprus" "0.001 km" -0.190506083350375 0.304352331011274
"233" 432 "Southern_Anatolia" "Cyprus" "0.1 km" -0.409850138083633 0.329214648856737
"234" 432 "Southern_Anatolia" "Cyprus" "0.5 km" -0.515038419941335 0.336861901745835
"235" 432 "Southern_Anatolia" "Cyprus" "1 km" -0.526263648569275 0.338835414807751
"236" 432 "Southern_Anatolia" "Cyprus" "2 km" -0.517789974233743 0.339501027583462
"237" 432 "Southern_Anatolia" "Cyprus" "5 km" -0.542450954265198 0.342368144475797
"238" 432 "Southern_Anatolia" "Cyprus" "10 km" -0.535569726462341 0.34331655727723
"239" 423 "Thrace" "Bulgaria" "0.001 km" -0.0632789063806276 0.268430941119
"240" 423 "Thrace" "Bulgaria" "0.1 km" -0.362442436576546 0.323262785481029
"241" 423 "Thrace" "Bulgaria" "0.5 km" -0.332787404390937 0.323664736142197
"242" 423 "Thrace" "Bulgaria" "1 km" -0.343367205993623 0.327070270737032
"243" 423 "Thrace" "Bulgaria" "2 km" -0.378799841925259 0.331954016656105
"244" 423 "Thrace" "Bulgaria" "5 km" -0.36715800926484 0.335141848039591
"245" 423 "Thrace" "Bulgaria" "10 km" -0.425629134051656 0.339110320922484
"246" 423 "Thrace" "Serbia" "0.001 km" -0.0632789063806276 0.268430941119
